MATNR;WERKS;MBRSH;MTART;SPRAS;MAKTX;VPSTA/PSTAT;XCHPF;SERLV;MATKL;MEINS;BISMT;SPART;MTPOS_MARA;BRGEW;NTGEW;GEWEI;VOLUM;VOLEH;GROES;EAN11;NUMTP;TRAGR;BSTME;EKWSL;RAUBE;MTVFP;WEBAZ;LGPRO;LADGR;PRCTR;STEUC;INDUS;VKORG;VTWEG;VRKME;DWERK;TAXKM;AUMNG;LFMNG;SCMNG;SCHME;RDPRF;VERSG;MTPOS;KONDM;INSMK;KTGRM;QMATA;KZDKZ;PRFRQ;SSQSS;QZGTP;LGORT;LGPBE;LWMKB;BWTAR;BWTTY;BKLAS;MLAST;VPRSV;VERPR;STPRS;PEINH;MTUSE;MTORG;OWPNR;DISMM;MAABC;MINBE;FXHOR;DISPO;DISLS;BSTMI;BSTMA;BSTFE;BESKZ;SCHGT;PLIFZ;FHORI;MRPPP;EISBE;EISLO;PRMOD;PERAN;PERKZ;ANZPR;PERIO;PERIN;FIMON
278;1036;E;ZEST;PT;REGISTRO DE GAVETA DE 2" C/ ROSCA;B,C,E,K,L,Q,X,Z;;;33903024;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;25,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
279;1036;E;ZEST;PT;REGISTRO DE PRESSÃO 3/4";B,C,E,K,L,Q,X,Z;;;33903024;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;20,50;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
280;1036;E;ZEST;PT;RELÉ FOTOELÉTRICO NF1000 220V;B,C,E,K,L,Q,X,Z;;;33903026;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;16,61;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
281;1036;E;ZEST;PT;RELÉ FOTOELÉTRICO P/ LÂMPADA DE 80W;B,C,E,K,L,Q,X,Z;;;33903026;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;24,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
282;1036;E;ROH;PT;SEMENTE DE PUERÁRIA;B,C,E,K,L,X,Z,V;;;33903031;KG;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;4000;2;V;25,00;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;
283;1036;E;ZEST;PT;CAIXA-RACK C/ TAMPA, P/ 96 PONTEIRAS DE ;B,C,E,K,L,Q,X,Z;;;33903019;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;49,75;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
285;1036;E;ROH;PT;TESOURA CIRUGICA RETA 15CM FINA RAMBA 03;B,C,E,K,L,X,Z,V;;;33903035;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;4000;2;V;13,50;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;
286;1036;E;ZEST;PT;TORNEIRA LORENZETI DE ESFERA 1130 DE 1/2;B,C,E,K,L,Q,X,Z;;;33903024;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;28,16;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
287;1036;E;ZEST;PT;TOMADA DE PAREDE (FÊMEA) 3 PINOS - 20A;B,C,E,K,L,Q,X,Z;;;33903026;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;9,89;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
288;1036;E;ZEST;PT;TINTA ESMALTE SINTÉTICO AZUL DEL REI -  ;B,C,E,K,L,Q,X,Z;;;33903024;LT;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;44,46;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
289;1036;E;ROH;PT;ESTANTE P/ 40 TUBOS DE ENSAIO;B,C,E,K,L,X,Z,V;;;33903035;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;4000;2;V;30,00;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;
290;1036;E;ZEST;PT;ENGATE FLEXÍVEL P/ BANHEIRO DE 1/2" X 60;B,C,E,K,L,Q,X,Z;;;33903024;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;6,40;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
291;1036;E;ZEST;PT;ÓLEO DE SOJA REFINADO TIPO 1 - EMB C/ 90;B,C,E,K,L,Q,X,Z;;;33903021;FRA;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;2,29;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
292;1036;E;ZERS;PT;LONA FREIO TITAN/TWIST/NXR D/MAX STD/PCX;B,C,E,K,L,X,Z;;;33903039;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;3000;2;V;11,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
293;1036;E;ZEST;PT;TÊ DE PVC 20MM SOLDAVEL;B,C,E,K,L,Q,X,Z;;;33903024;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;0,85;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
294;1036;E;ZEST;PT;TECLADO ABNT II - SEM FIO PADRÃO USB;B,C,E,K,L,Q,X,Z;;;33903017;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1002;2;V;73,64;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
295;1036;E;ZEST;PT;TÊ EM PVC DE 100MM SOLDÁVEL;B,C,E,K,L,Q,X,Z;;;33903024;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;7,17;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
296;1036;E;ZEST;PT;ASSENTO SANITÁRIO ALMOFADADO BRANCO;B,C,E,K,L,Q,X,Z;;;33903024;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;78,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
297;1036;E;ZEST;PT;TÊ EM PVC DE 1.1/4" C/ ROSCA;B,C,E,K,L,Q,X,Z;;;33903024;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;8,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
298;1036;E;ZEST;PT;TÊ DE PVC 40MM SOLDAVEL;B,C,E,K,L,Q,X,Z;;;33903024;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;3,39;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
299;1036;E;ZERS;PT;INTERRUPTOR FREIO TRASEIRO NXR 150 BROS ;B,C,E,K,L,X,Z;;;33903039;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;3000;2;V;9,51;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
300;1036;E;ZEST;PT;VÁLVULA DE DESCARGA DE 1.1/2" MARCA DOCO;B,C,E,K,L,Q,X,Z;;;33903024;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;97,99;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
301;1036;E;ZEST;PT;VERNIZ P/ MADEIRA - 3,6L;B,C,E,K,L,Q,X,Z;;;33903024;LT;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;76,95;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
302;1036;E;ROH;PT;VIAL DE BOROSILICATO TRANSP, C/ ROSCA 12;B,C,E,K,L,X,Z,V;;;33903035;CX;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;4000;2;V;75,00;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;
303;1036;E;ZEST;PT;ALICATE DE CRIPAGEM PROFISSIONAL;B,C,E,K,L,Q,X,Z;;;33903017;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1002;2;V;61,99;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
304;1036;E;ROH;PT;TUBO EPPENDORF, GRADUADO, 1,5 ML PCTE C/;B,C,E,K,L,X,Z,V;;;33903035;PAC;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;4000;2;V;14,49;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;
306;1036;E;ZEST;PT;PORTA BANNER C/ BASE RETRÁTIL, ALT. 2,10;B,C,E,K,L,Q,X,Z;;;33903016;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;280,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
307;1036;E;ZEST;PT;LIMA FINA PARA SERROTE;B,C,E,K,L,Q,X,Z;;;33903042;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;6,06;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
308;1036;E;ZEST;PT;JOELHO EM PVC DE 1";B,C,E,K,L,Q,X,Z;;;33903024;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;1,51;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
309;1036;E;ZQUI;PT;INSETICIDA À BASE DE IMIDACLOPRIDO, PROV;B,C,E,K,L,Q,X,Z;;;33903011;LT;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;2000;2;V;617,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
310;1036;E;ZEST;PT;GRAMPO P/ CERCA, AÇO GALVANIZADO;B,C,E,K,L,Q,X,Z;;;33903024;KG;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;9,50;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
311;1036;E;ZEST;PT;FITA ADESIVA TRANSPARENTE 48MMX50M;B,C,E,K,L,Q,X,Z;;;33903016;RLO;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;0,08;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
312;1036;E;ZEST;PT;DOCUMENTOS 117;B,C,E,K,L,Q,X,Z;;;33903016;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;1,66;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
313;1036;E;ZEST;PT;COLCHÃO ZENITE CASAL INFLAVEL;B,C,E,K,L,Q,X,Z;;;33903020;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;176,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
314;1036;E;ZEST;PT;DISJUNTOR DE 25 AMPERES MONOFÁSICO;B,C,E,K,L,Q,X,Z;;;33903026;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;4,32;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
315;1036;E;ROH;PT;CONDESADOR DE REFLUXO C/JUNTA MACHO E F;B,C,E,K,L,X,Z,V;;;33903035;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;4000;2;V;19,67;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;
316;1036;E;ZEST;PT;DISCO DENTADO P/ GRADE ARADORA;B,C,E,K,L,Q,X,Z;;;33903025;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;170,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
317;1036;E;ZEST;PT;DISCO DE EMBREAGEM P/ ROÇADEIRA DE ARRAS;B,C,E,K,L,Q,X,Z;;;33903025;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;20,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
318;1036;E;ZEST;PT;DISCO RÍGIDO - HD EXTERNO DE 1 TB - 2,5U;B,C,E,K,L,Q,X,Z;;;33903017;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1002;2;V;344,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
320;1036;E;ZEST;PT;FITA GOMADA TRANSPARENTE 45MMX45M;B,C,E,K,L,Q,X,Z;;;33903016;RLO;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;2,52;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
321;1036;E;ZEST;PT;CABO FLEXÍVEL 2,5MM PÇ C 100M;B,C,E,K,L,Q,X,Z;;;33903026;PC;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;98,98;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
322;1036;E;ZEST;PT;FIO PARALELO - 24-AWG (0,50MM);B,C,E,K,L,Q,X,Z;;;33903026;M;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;0,60;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
323;1036;E;ZEST;PT;ISOLADOR DE TUBO PARA LINHA PARA APLICAÇ;B,C,E,K,L,Q,X,Z;;;33903024;M;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;2,29;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
324;1036;E;ZEST;PT;HASTE DE FERRO DE 1/4" P/ IRRIGAÇÃO;B,C,E,K,L,Q,X,Z;;;33903024;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;2,76;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
325;1036;E;ZEST;PT;LÂMPADA VAPOR MERCÚRIO OVOIDE 400W;B,C,E,K,L,Q,X,Z;;;33903026;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;24,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
326;1036;E;ZEST;PT;LÂMPADA DE CATODO OCO DE MAGNÉSIO P/ ESP;B,C,E,K,L,Q,X,Z;;;33903025;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;700,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
327;1036;E;ZEST;PT;LAMPADA FLUORESCENTE  DE 32W;B,C,E,K,L,Q,X,Z;;;33903026;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;6,67;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
328;1036;E;ROH;PT;REDE ENTOMOLÓGICA 115CMX40X82CM;B,C,E,K,L,X,Z,V;;;33903035;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;4000;2;V;150,00;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;
329;1036;E;ZQUI;PT;CICLOHEXANO PA;B,C,E,K,L,Q,X,Z;;;33903011;L;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;2000;2;V;26,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
330;1036;E;ZEST;PT;GÁS DE COZINHA - CARGA DE 13KG;B,C,E,K,L,X,Z,V;;;33903004;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;150,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
331;1036;E;ROH;PT;AGAR DICLORAN ROSA DE BENGALA - 500G;B,C,E,K,L,X,Z,V;;;33903035;FRA;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;4000;2;V;265,00;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;
332;1036;E;ZEST;PT;BISCOITO DE CASTANHA TIPO ROSCA;B,C,E,K,L,Q,X,Z;;;33903007;CX;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1005;2;V;115,92;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
333;1036;E;ZQUI;PT;ÁCIDO PERCLÓRICO (HCLO4) A 85%;B,C,E,K,L,Q,X,Z;;;33903011;L;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;2000;2;V;178,95;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
334;1036;E;ZQUI;PT;CLORETO DE POTASSIO PA C/ 99,99% FRASCO ;B,C,E,K,L,Q,X,Z;;;33903011;KG;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;2000;2;V;8,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
335;1036;E;ROH;PT;SUPER-FOSFATO TRIPLO FERTILIZANTE SINETI;B,C,E,K,L,X,Z,V;;;33903031;SAC;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;4000;2;V;239,90;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;
336;1036;E;ROH;PT;SUPERFOSFATO SIMPLES (SCA. C/ 50 KG);B,C,E,K,L,X,Z,V;;;33903031;SAC;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;4000;2;V;84,99;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;
337;1036;E;ZQUI;PT;SULFATO DE AMÔNIIO PA, P/ SOLUÇÃO PADRÃO;B,C,E,K,L,Q,X,Z;;;33903011;FRA;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;2000;2;V;16,05;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
338;1036;E;ZQUI;PT;SULFATO DE MAGNÉSIO HEPTAIDRATADO P.A - ;B,C,E,K,L,Q,X,Z;;;33903011;FRA;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;2000;2;V;24,88;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
339;1036;E;ROH;PT;FERTILIZANTE NPK (20:05:20) - SACA C/ 50;B,C,E,K,L,X,Z,V;;;33903031;SAC;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;4000;2;V;158,55;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;
340;1036;E;ZQUI;PT;FUNGICIDA IMPACT 125 SC;B,C,E,K,L,Q,X,Z;;;33903011;L;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;2000;2;V;42,50;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
341;1036;E;ZEST;PT;TESOURA DE PODA;B,C,E,K,L,Q,X,Z;;;33903042;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;22,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
342;1036;E;ROH;PT;LAMÍNULA P/ MICROSCOPIA MED. 18X18MM - C;B,C,E,K,L,X,Z,V;;;33903035;CX;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;4000;2;V;1,78;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;
343;1036;E;ROH;PT;BAINHA P/ TRANSF. DE EMBRIÕES BOVINOS;B,C,E,K,L,X,Z,V;;;33903035;PAC;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;4000;2;V;29,80;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;
344;1036;E;ZQUI;PT;CLORO GRANULADO P/ TRATAMENTO DE ÁGUA - ;B,C,E,K,L,Q,X,Z;;;33903011;KG;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;2000;2;V;21,73;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
345;1036;E;ZQUI;PT;INSETICIDA THIAMETHOXAM - ACTARA 250WG -;B,C,E,K,L,Q,X,Z;;;33903011;FRA;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;2000;2;V;28,24;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
346;1036;E;ZEST;PT;JG DE JUNTAS DE VEDAÇÃO;B,C,E,K,L,Q,X,Z;;;33903025;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;1,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
347;1036;E;ZEST;PT;ACOPLADOR RELÉ 12VCC 2REV 6A;B,C,E,K,L,Q,X,Z;;;33903026;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;50,72;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
348;1036;E;ZEST;PT;COPO GRADUADO CAP. 100ML;B,C,E,K,L,Q,X,Z;;;33903019;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;5,98;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
349;1036;E;ZEST;PT;CALÇA EM TECIDO JEANS AZUL, C/ LOGOMARCA;B,C,E,K,L,Q,X,Z;;;33903028;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;42,12;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
350;1036;E;ZEST;PT;LONA GROSSA EM POLIETILENO PRETA 8M LARG;B,C,E,K,L,Q,X,Z;;;33903019;MIL;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;9,90;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
